-2.000000000000000000e+02 -2.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.432538300000000013e-03 1.987099899999999857e-03
-1.986622099999999875e+02 -1.986622099999999875e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.220758000000000123e-04 3.044388299999999971e-03
-1.973244100000000003e+02 -1.973244100000000003e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.101984999999999791e-03 1.568006700000000066e-03
-1.959866199999999878e+02 -1.959866199999999878e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.566855399999999968e-03 1.289472299999999943e-03
-1.946488300000000038e+02 -1.946488300000000038e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.370075099999999929e-03 3.009543700000000179e-03
-1.933110399999999913e+02 -1.933110399999999913e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.044542899999999956e-03 2.500088599999999908e-03
-1.919732400000000041e+02 -1.919732400000000041e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.353198600000000126e-03 1.060266700000000051e-03
-1.906354499999999916e+02 -1.906354499999999916e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.627341000000000051e-03 2.385683500000000158e-03
-1.892976600000000076e+02 -1.892976600000000076e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.318073400000000037e-03 3.256284099999999949e-03
-1.879598699999999951e+02 -1.879598699999999951e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.203562399999999954e-03 1.547065800000000085e-03
-1.866220700000000079e+02 -1.866220700000000079e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.609559400000000147e-03 1.593468100000000045e-03
-1.852842799999999954e+02 -1.852842799999999954e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.660986900000000040e-03 3.410207499999999906e-03
-1.839464900000000114e+02 -1.839464900000000114e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.269200500000000013e-03 2.533162499999999998e-03
-1.826086999999999989e+02 -1.826086999999999989e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.394392300000000043e-03 1.193282099999999971e-03
-1.812709000000000117e+02 -1.812709000000000117e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.870393000000000163e-03 2.851458099999999891e-03
-1.799331099999999992e+02 -1.799331099999999992e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.673873800000000061e-03 3.471043200000000113e-03
-1.785953199999999867e+02 -1.785953199999999867e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.234505199999999959e-03 1.543877900000000013e-03
-1.772575300000000027e+02 -1.772575300000000027e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.625736999999999929e-03 1.968810200000000159e-03
-1.759197299999999871e+02 -1.759197299999999871e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.135085100000000163e-03 3.821185500000000117e-03
-1.745819400000000030e+02 -1.745819400000000030e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.664634199999999994e-03 2.539162399999999892e-03
-1.732441499999999905e+02 -1.732441499999999905e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.219330100000000057e-03 1.379397199999999940e-03
-1.719063500000000033e+02 -1.719063500000000033e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.906445199999999953e-03 3.382423399999999990e-03
-1.705685599999999909e+02 -1.705685599999999909e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.396764300000000136e-03 3.651471600000000088e-03
-1.692307700000000068e+02 -1.692307700000000068e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.627226800000000140e-03 1.559994000000000094e-03
-1.678929799999999943e+02 -1.678929799999999943e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.249172900000000089e-03 2.453803999999999968e-03
-1.665551800000000071e+02 -1.665551800000000071e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.232355399999999806e-03 4.245924199999999947e-03
