-1.000000000000000000e+02 -1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.840331199999999973e-03 1.211044600000000040e-02
-9.933110399999999629e+01 -9.933110399999999629e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.084212700000000001e-02 1.314393600000000016e-02
-9.866220699999999511e+01 -9.866220699999999511e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.040629099999999981e-02 1.078817999999999964e-02
-9.799331100000000561e+01 -9.799331100000000561e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.840907300000000815e-03 6.868225399999999640e-03
-9.732441500000000190e+01 -9.732441500000000190e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.177828500000000417e-03 4.673304300000000189e-03
-9.665551800000000071e+01 -9.665551800000000071e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.517803200000000033e-03 6.167584000000000261e-03
-9.598662199999999700e+01 -9.598662199999999700e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.324664300000000364e-03 1.012202000000000067e-02
-9.531772599999999329e+01 -9.531772599999999329e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.161248400000000444e-03 1.350542100000000009e-02
-9.464882900000000632e+01 -9.464882900000000632e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.096578100000000083e-02 1.373196800000000065e-02
-9.397993300000000261e+01 -9.397993300000000261e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.168014799999999957e-02 1.076613300000000065e-02
-9.331103699999999890e+01 -9.331103699999999890e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.091327899999999969e-02 7.534572199999999866e-03
-9.264213999999999771e+01 -9.264213999999999771e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.226235500000000769e-03 6.395934800000000094e-03
-9.197324399999999400e+01 -9.197324399999999400e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.754660800000000298e-03 7.973873100000000713e-03
-9.130434800000000450e+01 -9.130434800000000450e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.447110699999999646e-03 1.111860899999999978e-02
-9.063545200000000079e+01 -9.063545200000000079e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.534137500000000404e-03 1.358106400000000033e-02
-8.996655499999999961e+01 -8.996655499999999961e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.042164500000000021e-02 1.502386300000000015e-02
-8.929765899999999590e+01 -8.929765899999999590e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200828299999999980e-02 1.348759599999999927e-02
-8.862876300000000640e+01 -8.862876300000000640e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.238396599999999972e-02 9.485010099999999916e-03
-8.795986600000000522e+01 -8.795986600000000522e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.148312100000000065e-02 5.983824399999999703e-03
-8.729097000000000151e+01 -8.729097000000000151e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.003191200000000047e-02 9.465970299999999435e-03
